Source_File,phone,minTime,maxTime,Preceding Token,Following Token,isWordInitial,Containing Word,Phones Per Second,Phone Index,K,G,B,P,D,T,ʈ,k,g,b,p,d,t,tsʰ,pʲ,tɕʰ,tɕ,ʈʂ,tʰ,kʰ,ʈʂʰ,pʷ,tʷ,ts,pʰ,kʷ,tʲ,tɕʷ,VOT,VOT_Type
M04C_man_isolated.csv,t,1564.56905,1564.59905,spn,x,True,"Interval(1564.56905, 1564.65905, the)",23.5294117647115,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00499999999999999,predPOS
M04C_man_isolated.csv,pʷ,1566.86628,1566.89628,,u˥˩,True,"Interval(1566.86628, 1566.92628, 不)",6.58346421887134,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
M04C_man_isolated.csv,tʲ,1566.97628,1567.05628,i˥,i˥˩,False,"Interval(1566.92628, 1567.12628, 一定)",6.58346421887134,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.126,predNEG
M04C_man_isolated.csv,t,1573.41687,1573.46687,spn,x,True,"Interval(1573.41687, 1573.55687, the)",9.75609756097907,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
M04C_man_isolated.csv,kʰ,1578.84651,1578.95651,ŋ,o˨˩˦,True,"Interval(1578.84651, 1579.13651, 可以)",9.33333333333333,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.079,predPOS
M04C_man_isolated.csv,ʈʂʰ,1579.47651,1579.61651,ej˥,a˧˥,False,"Interval(1579.13651, 1579.88651, 非常)",8.82352941176486,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
M04C_man_isolated.csv,tɕʰ,1580.36651,1580.50651,,i˥,True,"Interval(1580.36651, 1580.75651, 轻松)",11.7647058823532,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.118,predPOS
M04C_man_isolated.csv,t,1580.75651,1580.79651,ŋ,ə,True,"Interval(1580.75651, 1580.90651, 地)",12.1495327102811,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,predPOS
M04C_man_isolated.csv,tɕʰ,1580.90651,1581.07651,ə,e˥,True,"Interval(1580.90651, 1581.39651, 切换)",13.2867132867127,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.144,predPOS
M04C_man_isolated.csv,pʷ,1581.46651,1581.52651,,u˥˩,True,"Interval(1581.46651, 1581.75651, 不同)",13.2867132867127,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,predPOS
M04C_man_isolated.csv,tʷ,1581.58651,1581.69651,u˥˩,u˧˥,False,"Interval(1581.46651, 1581.75651, 不同)",12.587412587412,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,predPOS
M04C_man_isolated.csv,t,1581.75651,1581.78651,ŋ,ə,True,"Interval(1581.75651, 1581.82651, 的)",11.1888111888107,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,predNEG
M04C_man_isolated.csv,pʲ,1584.09551,1584.14551,,i˨˩˦,True,"Interval(1584.09551, 1584.34551, 比如说)",24.2424242424296,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,predNEG
M04C_man_isolated.csv,ts,1584.34551,1584.42551,o˥,aj˥˩,True,"Interval(1584.34551, 1584.47551, 在)",24.3175876953173,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,predPOS
M04C_man_isolated.csv,k,1585.47551,1585.57551,i˥,ə,True,"Interval(1585.47551, 1585.60551, 个)",10.1265822784815,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052,predPOS
M04C_man_isolated.csv,ts,1586.12551,1586.23551,,aj˥˩,True,"Interval(1586.12551, 1586.32551, 在)",16.6666666666739,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
M04C_man_isolated.csv,ts,1586.92551,1586.98551,,aj˥˩,True,"Interval(1586.92551, 1587.13551, 在)",12.6582278481055,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00700000000000001,predPOS
M04C_man_isolated.csv,t,1587.39551,1587.42551,ə,x,True,"Interval(1587.39551, 1587.56551, the)",12.8571428571462,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
M04C_man_isolated.csv,k,1588.38551,1588.43551,i˥,ə,True,"Interval(1588.38551, 1588.46551, 个)",14.2857142857195,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
M04C_man_isolated.csv,tɕ,1589.99551,1590.02551,,ow˥˩,True,"Interval(1589.99551, 1590.12551, 就是)",15.841584158416,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predNEG
M04C_man_isolated.csv,ts,1590.40551,1590.46551,ŋ,ə˨˩˦,True,"Interval(1590.40551, 1590.59551, 怎么)",22.4137931034467,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.098,predPOS
M04C_man_isolated.csv,tɕ,1590.85551,1590.89551,ŋ,ow˥˩,True,"Interval(1590.85551, 1590.93551, 就)",18.0728753944765,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
M04C_man_isolated.csv,ts,1590.93551,1591.01551,ow˥˩,ə˨˩˦,True,"Interval(1590.93551, 1591.12551, 怎么)",18.0728753944765,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
M04C_man_isolated.csv,ts,1616.32948,1616.36948,n,aj˥˩,False,"Interval(1616.15948, 1616.42948, 现在)",14.3884892086321,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.099,predPOS
M04C_man_isolated.csv,t,1616.77948,1616.81948,ŋ,aw˥˩,False,"Interval(1616.58948, 1616.90948, 想到)",14.2857142857144,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.092,predPOS
M04C_man_isolated.csv,tɕ,1616.90948,1616.97948,aw˥˩,ow˥˩,True,"Interval(1616.90948, 1617.32948, 就是)",14.4067796610162,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
M04C_man_isolated.csv,k,1617.83948,1617.87948,u˧˥,w,False,"Interval(1617.64948, 1617.94948, 如果)",9.73451327433534,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,predNEG
M04C_man_isolated.csv,ts,1618.07948,1618.17948,i˨˩˦,aj˥˩,True,"Interval(1618.07948, 1618.46948, 在)",9.73451327433534,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076,predPOS
M04C_man_isolated.csv,ts,1618.51948,1618.62948,,aj˥˩,True,"Interval(1618.51948, 1618.68948, 在)",8.0645161290322,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081,predPOS
M04C_man_isolated.csv,t,1620.51948,1620.60948,i˥˩,ə,True,"Interval(1620.51948, 1621.03948, 的话)",6.17283950617326,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,predPOS
M04C_man_isolated.csv,t,1621.41948,1621.48948,,a˥˩,True,"Interval(1621.41948, 1621.55948, 大)",10.7142857142868,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,predPOS
M04C_man_isolated.csv,pʷ,1621.55948,1621.60948,a˥˩,u˥˩,True,"Interval(1621.55948, 1621.65948, 部)",10.7142857142868,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
M04C_man_isolated.csv,k,1622.74948,1622.82948,,ə˥,True,"Interval(1622.74948, 1622.95948, 跟)",15.4639175257691,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,predPOS
M04C_man_isolated.csv,k,1622.95948,1623.02948,n,ə˥,True,"Interval(1622.95948, 1623.08948, 跟)",16.4948453608204,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085,predNEG
M04C_man_isolated.csv,k,1623.37948,1623.44948,,ə˥,True,"Interval(1623.37948, 1623.55948, 跟)",14.7826086956481,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,predPOS
M04C_man_isolated.csv,ts,1623.85948,1623.95948,aj˧˥,z̩˥˩,False,"Interval(1623.65948, 1624.03948, 来自)",11.6279069767425,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.172,predPOS
M04C_man_isolated.csv,k,1624.43948,1624.56948,i˥,ə,True,"Interval(1624.43948, 1624.84948, 个)",6.23956822187892,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,predPOS
M04C_man_isolated.csv,t,1626.24734,1626.32734,o˥,ə,True,"Interval(1626.24734, 1626.36734, 的)",10.5263157894707,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066,predNEG
M04C_man_isolated.csv,k,1626.43734,1626.50734,i˥,ə,True,"Interval(1626.43734, 1626.53734, 个)",15.789473684206,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predNEG
M04C_man_isolated.csv,t,1627.07734,1627.17734,o˥,a˥˩,True,"Interval(1627.07734, 1627.38734, 大家)",16.216216216216,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,predPOS
M04C_man_isolated.csv,tɕ,1627.20734,1627.28734,a˥˩,a˥,False,"Interval(1627.07734, 1627.38734, 大家)",14.8648648648647,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,predPOS
M04C_man_isolated.csv,t,1627.63734,1627.70734,,a˥˩,True,"Interval(1627.63734, 1627.88734, 大家)",14.6788990825699,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,predPOS
M04C_man_isolated.csv,tɕ,1627.74734,1627.81734,a˥˩,a˥,False,"Interval(1627.63734, 1627.88734, 大家)",14.4,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,predPOS
M04C_man_isolated.csv,t,1627.88734,1628.10734,a˥,a˥˩,True,"Interval(1627.88734, 1628.15734, 大)",16,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,predPOS
M04C_man_isolated.csv,pʷ,1628.15734,1628.23734,a˥˩,u˥˩,True,"Interval(1628.15734, 1628.26734, 部)",14.9606299212601,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
M04C_man_isolated.csv,pʷ,1628.72734,1628.82734,ʐ̩˥˩,u˥˩,True,"Interval(1628.72734, 1628.86734, 不)",18,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predNEG
M04C_man_isolated.csv,tɕ,1628.96734,1629.03734,ej˥˩,a˨˩˦,True,"Interval(1628.96734, 1629.12734, 讲)",17.3333333333333,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069,predPOS
M04C_man_isolated.csv,t,1629.36734,1629.39734,n,ə,True,"Interval(1629.36734, 1629.42734, 的)",16.6666666666654,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,predPOS
M04C_man_isolated.csv,k,1629.66734,1629.77734,o˨˩˦,o˥˩,True,"Interval(1629.66734, 1630.02734, 个人)",18.2481751824802,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,predPOS
M04C_man_isolated.csv,tɕʷ,1630.15734,1630.24734,,e˧˥,True,"Interval(1630.15734, 1630.33734, 觉得)",15.4875480113968,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,predPOS
M04C_man_isolated.csv,t,1630.27734,1630.30734,e˧˥,ə˧,False,"Interval(1630.15734, 1630.33734, 觉得)",14.713170610827,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,predPOS
M04C_man_isolated.csv,ʈʂ,1630.45734,1630.54734,ʐ̩˥˩,ej˥˩,True,"Interval(1630.45734, 1630.72734, 这样)",19.5402298850548,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00499999999999999,predPOS
M04C_man_isolated.csv,t,1630.72734,1630.76734,ŋ,ə,True,"Interval(1630.72734, 1630.79734, 的)",19.9999999999972,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predNEG
M04C_man_isolated.csv,t,1631.65338,1631.71338,,w,True,"Interval(1631.65338, 1631.88338, 对)",7.95450025852039,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,predPOS
M04C_man_isolated.csv,tɕʰ,1635.15712,1635.24712,,i˧˥,True,"Interval(1635.15712, 1635.41712, 其他)",10.6796116504857,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075,predPOS
M04C_man_isolated.csv,tʰ,1635.27712,1635.36712,i˧˥,a˥,False,"Interval(1635.15712, 1635.41712, 其他)",11.9940683879963,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075,predPOS
M04C_man_isolated.csv,tɕ,1635.41712,1635.53712,a˥,ow˥˩,True,"Interval(1635.41712, 1635.59712, 就)",14.8648648648647,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
M04C_man_isolated.csv,t,1636.44,1636.49,,w,True,"Interval(1636.44, 1636.6, 对)",7.02021822849971,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,predPOS
F02E_man_isolated.csv,tsʰ,22.82,22.95,,u˧˥,True,"Interval(22.82, 23.1, 从)",7.6271186440678,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,predPOS
F02E_man_isolated.csv,p,23.1,23.17,ŋ,j,True,"Interval(23.1, 23.52, 表姐)",9.32203389830509,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,predPOS
F02E_man_isolated.csv,tɕ,23.33,23.43,aw˨˩˦,e˨˩˦,False,"Interval(23.1, 23.52, 表姐)",10.3174603174603,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,predPOS
F02E_man_isolated.csv,tɕ,23.52,23.64,e˨˩˦,a˥,True,"Interval(23.52, 23.87, 家里)",10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068,predPOS
F02E_man_isolated.csv,ʈʂʰ,23.87,24.09,i˨˩˦,u˥,True,"Interval(23.87, 24.49, 出来)",9.60868625237214,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158,predPOS
F02E_man_isolated.csv,kʷ,25.33113,25.43113,,u˥˩,True,"Interval(25.33113, 25.76113, 顾客)",9.33333333333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
F02E_man_isolated.csv,kʰ,25.50113,25.69113,u˥˩,o˥˩,False,"Interval(25.33113, 25.76113, 顾客)",10.8695652173913,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00499999999999998,predPOS
F02E_man_isolated.csv,tɕ,25.92113,26.06113,ow˥˩,aw˥˩,True,"Interval(25.92113, 26.15113, 较)",8.66666666666667,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
F02E_man_isolated.csv,t,26.15113,26.22113,aw˥˩,w,True,"Interval(26.15113, 26.34113, 多)",8.66666666666667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,predPOS
F02E_man_isolated.csv,tɕ,26.55113,26.72113,i˥˩,e˥˩,False,"Interval(26.34113, 26.90113, 意见)",9.67741935483871,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.097,predNEG
F02E_man_isolated.csv,tɕʷ,27.77553,27.94553,o˨˩˦,e˥˩,True,"Interval(27.77553, 28.19553, 确实)",9.90099009900989,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.161,predPOS
F02E_man_isolated.csv,tɕ,28.37553,28.48553,ej˧˥,e˥,True,"Interval(28.37553, 28.76553, 接到)",9.33333333333333,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.133,predNEG
F02E_man_isolated.csv,t,28.56553,28.63553,e˥,aw˥˩,False,"Interval(28.37553, 28.76553, 接到)",8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.133,predNEG
F02E_man_isolated.csv,pʲ,29.55576,29.67576,,i˧˥,True,"Interval(29.55576, 30.09576, 平常)",9.09249338899959,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.185,predPOS
F02E_man_isolated.csv,ʈʂʰ,29.84576,29.94576,ŋ,a˧˥,False,"Interval(29.55576, 30.09576, 平常)",9.85020117141622,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.185,predPOS
F02E_man_isolated.csv,pʷ,30.09576,30.16576,ŋ,u˥˩,True,"Interval(30.09576, 30.38576, 不必)",9.85020117141622,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,predPOS
F02E_man_isolated.csv,pʲ,30.22576,30.31576,u˥˩,i˥˩,False,"Interval(30.09576, 30.38576, 不必)",10.5633802816901,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,predPOS
F02E_man_isolated.csv,t,30.38576,30.47576,i˥˩,aj˥˩,True,"Interval(30.38576, 30.55576, 带)",10.1105662639291,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076,predPOS
F02E_man_isolated.csv,tɕʰ,32.49107,32.63107,aw˧˥,e˧˥,True,"Interval(32.49107, 32.72107, 钱)",9.33333333333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,predPOS
F02E_man_isolated.csv,pʰ,32.89107,33.04107,ow˧˥,j,False,"Interval(32.72107, 33.36107, 邮票)",9.0105648873304,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
F02E_man_isolated.csv,kʰ,33.7593,33.8693,a˨˩˦,w,True,"Interval(33.7593, 33.9893, 块)",13.5158473309956,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044,predPOS
F02E_man_isolated.csv,ʈʂʰ,34.1593,34.2693,y˥˩,w,True,"Interval(34.1593, 34.5493, 窗帘)",14.3884892086331,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.089,predPOS
F02E_man_isolated.csv,k,34.7393,34.8293,n,w,True,"Interval(34.7393, 35.0893, 贵)",12.4339962034865,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,predPOS
F02E_man_isolated.csv,pʰ,36.09293,36.22293,a˨˩˦,j,True,"Interval(36.09293, 36.41293, 片)",11.5788254860475,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076,predPOS
F02E_man_isolated.csv,k,36.86292,36.96292,a˥,o˥,True,"Interval(36.86292, 37.08293, 更)",13.5338345864661,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,predPOS
F02E_man_isolated.csv,pʰ,37.08293,37.16293,ŋ,j,True,"Interval(37.08293, 37.54292, 漂亮)",13.2744537562279,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093,predPOS
F02E_man_isolated.csv,tʰ,37.99732,38.16732,,a˨˩˦,True,"Interval(37.99732, 38.40732, 躺)",10.5202754399388,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148,predPOS
F02E_man_isolated.csv,ʈʂ,38.40732,38.51732,ŋ,ə,True,"Interval(38.40732, 38.61732, 着)",5.51181102362206,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068,predPOS
F02E_man_isolated.csv,kʰ,38.61732,38.78732,ə,a˥˩,True,"Interval(38.61732, 39.14732, 看)",6.56934306569344,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.117,predPOS
F02E_man_isolated.csv,tɕ,39.74732,39.85732,ej˥˩,i˥˩,True,"Interval(39.74732, 40.22732, 近视)",6.39513401358611,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082,predPOS
F02E_man_isolated.csv,kʰ,41.05,41.16,,w,True,"Interval(41.05, 41.25, 快)",14.2857142857142,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084,predPOS
F02E_man_isolated.csv,tɕʰ,41.25,41.34,aj˥˩,y˥˩,True,"Interval(41.25, 41.4, 去)",12.6315789473684,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
F02E_man_isolated.csv,tɕ,41.4,41.51,y˥˩,e˥˩,True,"Interval(41.4, 41.6, 借)",11.8181818181818,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
F02E_man_isolated.csv,tɕ,41.6,41.71,e˥˩,i˨˩˦,True,"Interval(41.6, 41.74, 几)",9.33333333333333,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00499999999999998,predPOS
F02E_man_isolated.csv,k,41.74,41.83,i˨˩˦,ə˥,True,"Interval(41.74, 41.92, 根)",10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
F02E_man_isolated.csv,ʈʂ,42.21,42.39,a˥˩,u˧˥,False,"Interval(41.92, 42.54, 蜡烛)",8.52713178294574,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,predPOS
F02E_man_isolated.csv,tʰ,42.54,42.75,u˧˥,a˥,True,"Interval(42.54, 42.93, 她)",7.75193798449613,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095,predPOS
F02E_man_isolated.csv,tɕ,43.14,43.29,,ow˥˩,True,"Interval(43.14, 43.43, 就)",10.8527131782946,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.114,predPOS
F02E_man_isolated.csv,ts,43.7,43.8,ŋ,w,True,"Interval(43.7, 43.87, 做)",13.5802469135802,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072,predPOS
F02E_man_isolated.csv,tsʰ,45.44122,45.57122,,aj˨˩˦,True,"Interval(45.44122, 45.90122, 彩虹)",13.3333333333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.116,predPOS
F02E_man_isolated.csv,tɕʰ,46.03122,46.18122,ow˥˩,i˥,True,"Interval(46.03122, 46.23122, 七)",10.6666666666667,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.121,predPOS
F02E_man_isolated.csv,ʈʂ,46.23122,46.29122,i˥,u˥˩,True,"Interval(46.23122, 46.42122, 种)",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,predPOS
F02E_man_isolated.csv,ts,46.90122,46.99122,o˥˩,w,True,"Interval(46.90122, 47.29122, 昨天)",13.3333333333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,predPOS
F02E_man_isolated.csv,tʲ,47.08122,47.18122,o˧˥,e˥,False,"Interval(46.90122, 47.29122, 昨天)",12.6666666666667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,predPOS
F02E_man_isolated.csv,tɕʰ,47.29122,47.42122,n,i˨˩˦,True,"Interval(47.29122, 47.73122, 起床)",12.6666666666667,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.112,predPOS
F02E_man_isolated.csv,ʈʂʰ,47.48122,47.58122,i˨˩˦,w,False,"Interval(47.29122, 47.73122, 起床)",13.3333333333333,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,predPOS
F02E_man_isolated.csv,ʈʂʰ,47.89122,47.99122,ej˥,a˧˥,False,"Interval(47.73122, 48.17122, 非常)",13.4833955948954,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
F02E_man_isolated.csv,pʷ,48.75041,48.85041,o˨˩˦,u˥˩,True,"Interval(48.75041, 49.04041, 不大)",12.6902546775486,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068,predNEG
F02E_man_isolated.csv,t,48.88041,48.95041,u˥˩,a˥˩,False,"Interval(48.75041, 49.04041, 不大)",11.8971137602018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068,predNEG
F02E_man_isolated.csv,p,49.25041,49.32041,ŋ,aj˧˥,False,"Interval(49.04041, 49.41041, 明白)",10.2189781021897,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
F02E_man_isolated.csv,tʲ,49.41041,49.60041,aj˧˥,i˧˥,True,"Interval(49.41041, 49.98041, 题目)",10.6857177749283,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
F02E_man_isolated.csv,tɕ,50.67025,50.79025,,i˥,True,"Interval(50.67025, 51.01025, 今晚)",16.04621309371,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
F02E_man_isolated.csv,tɕʰ,51.15025,51.26025,aw˨˩˦,y˥˩,True,"Interval(51.15025, 51.29025, 去)",13.8211382113821,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.117,predPOS
F02E_man_isolated.csv,t,51.29025,51.36025,y˥˩,a˥˩,True,"Interval(51.29025, 52.16025, 弹钢琴)",12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.089,predPOS
F02E_man_isolated.csv,k,51.49025,51.55025,n,a˥,False,"Interval(51.29025, 52.16025, 弹钢琴)",12.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.089,predPOS
F02E_man_isolated.csv,tɕʰ,51.71025,51.87025,ŋ,i˧˥,False,"Interval(51.29025, 52.16025, 弹钢琴)",12.5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.089,predPOS
F02E_man_isolated.csv,tɕ,52.89828,52.98828,n,y˥˩,False,"Interval(52.73828, 53.05828, 玩具)",13.0156078831199,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00499999999999999,predPOS
F02E_man_isolated.csv,ts,53.44828,53.50828,ŋ,aj˥˩,True,"Interval(53.44828, 53.59828, 在)",10.2002652068954,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,predNEG
F02E_man_isolated.csv,ʈʂ,53.59828,53.73828,aj˥˩,o˥˩,True,"Interval(53.59828, 54.20828, 这里)",10.6341497997235,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
F02E_man_isolated.csv,ts,54.29773,54.38773,,aw˨˩˦,True,"Interval(54.29773, 54.69773, 早上)",9.92520647974194,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,predPOS
F02E_man_isolated.csv,tɕ,54.69773,54.81773,ŋ,i˥˩,True,"Interval(54.69773, 55.03773, 记住)",11.3430931197051,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.098,predPOS
F02E_man_isolated.csv,ʈʂ,54.88773,54.96773,i˥˩,u˥˩,False,"Interval(54.69773, 55.03773, 记住)",11.3430931197051,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.098,predPOS
F02E_man_isolated.csv,ʈʂ,56.38474,56.49474,ŋ,o˥,False,"Interval(56.12474, 56.68474, 风筝)",10.9977297543579,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
F02E_man_isolated.csv,ts,56.85474,56.96474,,aj˥˩,True,"Interval(56.85474, 57.03474, 在)",12.0300751879699,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057,predPOS
F02E_man_isolated.csv,tʰ,57.03474,57.12474,aj˥˩,j,True,"Interval(57.03474, 57.42474, 天空)",11.4965433726259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,predPOS
F02E_man_isolated.csv,kʷ,57.21474,57.29474,n,u˥,False,"Interval(57.03474, 57.42474, 天空)",9.19723469810075,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,predPOS
F02E_man_isolated.csv,ʈʂ,58.54,58.65,,o˥˩,True,"Interval(58.54, 58.74, 这儿)",14.6666666666667,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
F02E_man_isolated.csv,pʲ,59.32,59.46,a˥,i˧˥,False,"Interval(59.11, 59.6, 花瓶)",12.4163834179199,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,predPOS
F02E_man_isolated.csv,p,60.16138,60.24138,,ej˨˩˦,True,"Interval(60.16138, 60.56138, 北方)",10.8643354906799,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,predPOS
